epoch_no,drep_view,new_delegators,new_delegators_lag2,voting_power_lovelace
532,drep1urnjnd8cggexs6f05xrzqkzdfn9p9kuua8m8mdpj7lheg9ec6rh,0,0,
532,drep1usknc6r4asjdcm99anyetfkxgcthtgz44cr9cdzgr5ydsf46axf,1,0,
532,drep1utp0q8l88daycmjr357uqkc2332t4z846kmc8pff38pf5lckt2y,0,0,
532,drep1uuhgxmspg93frzhdz203gyjs6k6x7xcwm73uffvvypp75lkwpy7,0,0,630874156970.0
532,drep1uv9m8cqxjqxvyc8gjdcxph73kee04vlvw99zna2wasmswxm0ayj,0,0,
532,drep1uygrv5qxyalmdgu0xdjh8ru6juae6426y6048fugyf97g4srzkn,4,2,44028192138687.0
532,drep1uymm0mtxrqs69fxkvle6um35ladzpaylfk9kn0kwegln2stg2dh,0,0,
532,drep1uz9v5d3vzyp3xwh8y2ceswqxqx4ljecfwd2kwnjysjapzh3avs7,0,0,343135186174.0
532,drep1uzwyrdmxcs84gaucvn4scgyguuzrqpsgd6xsrfqfe6adktdtmg9,0,0,
532,drep1v0nrfwvvmwec3z2adtlxh9m6dmf4ft86fn55r79snprvynkpdzs,0,0,446746440803.0
532,drep1v0q4stfl6kff6n453t5u3a96hk9509r222ehcpmxlgwaw8ehmqa,0,0,
532,drep1v2qs85qatzgk855sjl4hmaq627dz7a7qhuwl6p6un6wxuma3gwc,0,0,
532,drep1v520qaglzjgah35ju2rexqyp85fqtd965ufkvw4etz4mwdgmz2d,0,0,276639449732.0
532,drep1v94zgzzrlmfral8503hqm2ux5d4y24vr63dg58sprr3m7p6gfwm,0,0,
532,drep1v9xa34sn4ltd5yqzeszkttl5wt7wkeps8c3my726j9czxuugk2k,0,0,
532,drep1va9myj6l39j2ja4g3w6w7gygtycjxh7p3098trkq0p85kvdrvlt,0,0,1001619222.0
532,drep1vavedgh6hdcwyuf8xs8nrm8l05mhsy4fj5vck9qry8rfze8l5fm,1,0,22731876000.0
532,drep1vc9kjz6m5u6dmzc8t5g4ddkusu3vvm8427n3sf58q3e3vjw009f,0,0,
532,drep1vcfexk88cgdzmf8ayaclf09hhyxauu82mx9c2wejv2y6zekp9ed,5,0,
532,drep1venxwwmuqx2mu6uhaph092h4pk36q5dxu205um5cqvpt6vwqx8s,0,0,
532,drep1veye39fcac5pw3atjh8ezehhryxmgefmn9j9wgcvrtna6kyu0ae,0,0,9556045.0
532,drep1vga6lgn5zewtqzkeng69p6mhk5p630n4e9ftqxj5pc7953drgdf,0,0,
532,drep1vhzjtaezsrc3f3llde8nyt9gcx6s3akmrl5hxg7xaqs9c379mvw,0,0,155921898989.0
532,drep1vjwg9fm0h8f0qeg7txujermuzcum8tnxrafpqjj23yr02urhgjy,0,0,59917162171.0
532,drep1vkg4qhqt6pyzmtxpvvtjkueak4d7pydsmxz5lwllr53nwezunhg,0,0,303099086088.0
532,drep1vlx2m8ymj0eug8g9w0n869r3mtn5k66avkjce2w2qrzx6hx8jje,0,0,
532,drep1vm9ax6ahxd9tc8fcpslx3gycuy5xn5pfrz3yd4cqcs9fk3pye7v,0,0,
532,drep1vrg9202rv5llree096zzhpkehwwf5wdmsrrdd3xznkdf22f0qez,0,0,
532,drep1vsstlzdw82j5krwjv24k4p6hjhlpf883fsxcky2z72gg5krftpn,0,0,
532,drep1vtf76xx3q5n6j6yd4zqt0f9746neu85sj9054nkmq65zw6cphck,0,0,
532,drep1vwevrsckxvfqz4ek4fjt23sks0vks5gr2devp2ja89v37alsk9q,0,0,
532,drep1vwq48jx7d9clps6wkx64yaqvruxrge4ulu45qua2xmjgukw9wae,0,0,
532,drep1vx2s4stx0ff32e9a437z6tf75ss9a5fcr9sau7sarzfz2cdfsag,0,0,
532,drep1vx6rkkvnhy9pgtxe8p0u508fl725u3xa709k884054472d5p67j,0,0,
532,drep1vxwzw7jfhnkdy0e48h86fhkku0jqkyqva0wpxfal0k9lk0hqnwk,0,0,40202603925.0
532,drep1vyszg5tsz7ejmkswtf7epjcq7hus6eput7zfm9w4mlqhycyryz8,0,0,
532,drep1vyzpe702kqs4dfxjequyy846eh7klwaaxkuadmf5kz32zfpdlce,0,0,
532,drep1vzp4tgzwp35r7u9yv2ms58nn7rr3mqpcrsku3qc23mujvv9c8el,1,2,729502294148.0
532,drep1w0nht4pc5mtz2553ywnsq8qzrgs4x9h9vl58tpnv82rrz2h698n,0,0,
532,drep1w0xfun2tn49jdsupuwcgg5t2l42d2yf4ekaamcrnl5w22k5x2l3,0,0,26747017516.0
532,drep1w2m953cn86z9qk5dm2764agr5gkrsjg2jetna7d2h6h2khxc8sm,0,0,
532,drep1w34scjn42tdn5n30pflygwc4hk8htlwcpd9ldkyk4ftvu2dvfw8,0,0,60815181646.0
532,drep1w4qc49n9lczamxdes3q8n75xwe20hvuv6prmyaf84m04v23yfrp,0,0,
532,drep1w6q233pqjrhhekm3gf22cqqhx4vmxlkxc4eq3e02p62d5g5kthd,0,0,
532,drep1w7kj8hh009qm75nekav790ujfmz4uangw47yp7ms35l8u3qt8wk,0,0,
532,drep1w7ujtfllqqh8x7xj7xtmduuff84z4jxpxff0wmfsh464zgh2hpp,0,0,
532,drep1w8gkkyvd2kup0eega35lgpu5ahsx99ynrt34p362qvhq6gcp8w2,0,0,14999656981.0
532,drep1w9g4vv76t0gu4nc3zetfd8df4acmfjy4acngsxwe5p78jht0svz,0,0,190063179661.0
532,drep1w9yasdds8slj4l0uwfrypdmy8gl38pmz654g4p7utshng85wjt3,0,1,44848233798.0
532,drep1wag488nllncaf8ef7la6wrugz3s3e8399x2dq46srwcq2pl0v60,0,0,3163105173.0
532,drep1wcc6qxk6wx609euf2fggrr4gz6a9g9netnm6a7em6ngfw36crur,0,0,509165813.0
532,drep1wcmra3ynxgc420ksvglg9pcctn0lfgcltc0r0c3xej3gcrfc2w5,0,0,269447971955.0
532,drep1wcq08grlh3hr5ehrj3gjpww666c07c4f2ml0kjh6458v5kzjfcw,0,0,15797513108.0
532,drep1wcypd5857jhp82tksf0gcm4tp3qwaumduuf6f2ky5hmw5veppv7,0,0,
532,drep1wczj0q4gqg3ehwcu63qx647emzk3f44j0lwz3ge6pdqzgwqpsjz,0,0,
532,drep1wdh4662dk9n3armv46nahgl0dmf6qg4sahgrgkn6mxyfvmtgt0d,0,0,
532,drep1weh75yuk8fkz02vdf3yzy92geslz6y9d0sy9chaejdkl58vqq6w,0,0,
532,drep1wenjlwq2wuu2x30y2chq4t839jhn3a227lhm9cc8v3k6u242krf,0,0,
532,drep1wez3dw3tdasqe458mqn26my9x5ctnnagd3gje0m2rszakyyr5ac,0,0,91260419645.0
532,drep1wf6pvmd08vym6m9c63nv3l8fzqydf5ctru6wr8f7tnznc8tjrtc,0,0,292242726812.0
532,drep1wf9d9vl7fea4qn23sjpxrg89gzq7fysef4pv76h0qtffq7j2ryr,0,0,176920557778.0
532,drep1wfwvaduzxyg75a67m5k0u4m746ymzefqs4nsxz2mrv5dwm22ntt,0,3,3314971349464.0
532,drep1wg0demrn992g05q43d2qaulddctksyczarjnhfxga9mtxhtv8x9,0,0,804787609.0
532,drep1wgqjsysphp4cu0acgnuhzun3vee7r30k4y4v3aturt0qc0ukl9r,0,0,
532,drep1wgwvqcaztmjjrmy9au9a5qhhhshxae8ju2530qnprd8vyueajv2,0,0,25168390660.0
532,drep1wgxemjt24eg22kpfpvdgy9hr5gnavx0ccglkvzd2rv86kfgu3y5,2,0,294680801489.0
532,drep1wl8k2t4t2v48apgg67yekytnsj79ttn8k4t0p63sjj762t9tupv,0,0,
532,drep1wlp43zu4j5vzw0ak3ududskw6wpy49g9ncwd7z0mstzq6s7vklu,0,0,
532,drep1wmjtmutl6xrjud6g9ycyn25nww2g8p4xw2qgrqyevpevuv3p4jf,0,0,
532,drep1wna58860y5jll2rlmzh6xrfqkp3hhwjfkeqxmr553mc2zhguqk9,0,0,
532,drep1wp585ps5n2hu8jy5j2cxuap6zzs9zvnnw8g5lru4u0rq2tzhg0p,0,0,160585855114.0
532,drep1wpspg7uva4kk9c857tt03el2q3hu2dd7crpvcud7h56aspvt36w,0,0,
532,drep1wrgh82x40ktxp27caqlts0a2uf4gphl2pp9zlvkh0lnnsmd5m40,0,0,2001819746560.0
532,drep1wt3dnedcsnm44ffpylcgh3r348n8p4q0crfjp8lryxs95enjk8t,0,0,
532,drep1wu2sq9w43gaxr8y7w65tf7s5t6vnr26u4x49qajz5xnhu3qlvtl,0,0,301119309117.0
532,drep1wva84frnlhvy3cda0hmsz3dkdqrk7h5ua0ugamwwzsl45zdl6xu,0,0,
532,drep1wvh8np0j8nqu6mldl873u2h46zqxkdq5nw24qmuphv7dvjx825z,0,0,
532,drep1wvsuwh5s9d6zmdt8etj349w8d3cs33m9u06n3rvyl7ldcva78qy,1,0,20083844789.0
532,drep1wwmwukesapdkwzqycnfmtlva4hxdgmvuudxpczv88ujewk5tgkt,4,4,19695247482611.0
532,drep1wwtu8s9ghm5gg273l48fpec6xdtgvy6fwhd9a74v6fys5ez3vgv,0,0,
532,drep1wx5j4s4mf3z5a288l6knlldf4jxu3vd03jjvnlykug44xp9yld2,0,0,25614220467.0
532,drep1wx7m0068ymmkd445wmw3jf4tfpdxkpwqdscp0p378v8v2rtt7l4,0,0,
532,drep1wxe78xvvtta0jva4vegn0sj24ksfywwrdk04svjucymlxahheqf,5,0,449494158397.0
532,drep1wy5t9xc2ptwswf2x5amrar4fh5vnd0zp557q3kl3nnntgc9mn95,0,0,29045766115.0
532,drep1wyyhj8h6qvcxfevdq94ehrnzusecvkqz0anyj5e6jhka64ypt8r,0,0,
532,drep1wyyndx3gz8xrrxr9z4r7dpx7cfqzlpzqd0ewa638d32zgtlhl53,0,0,
532,drep1wzr9eclxlhfwld2rjrhrhzm0rmvcchv3fu3zm3zgqnfls6zxgn7,0,0,19939796884.0
532,drep1x3c66h6t5z85s76j3amsn36dg5njjcafplczrrc55mnwxl4mapt,0,0,669945617.0
532,drep1x3fxaxjk2vdtae8fqezwcgvhl0ccn3spvkn20vma3htw653sjej,0,0,
532,drep1x3gyytt9flr5x97uyw2xs7nnyqkvvp32uwnc28jp40vj5200hn2,0,0,
532,drep1x3jav3jx5ryzvmxh569nle77kphrw74kaj7lxq8zjw47yyqlqwm,0,0,3954208842.0
532,drep1x45z8ntumqvata787epqnr9n7jnz242hr39nlzlltt8cq8c93k2,0,0,160266211546.0
532,drep1x462leyxfdczga3wld5affp9qvkentwn4wqlypr53nvwsjasw9v,0,0,
532,drep1x64f7wrztugagexthpyv8m7vk29x6eca4dutuzg87uvcjn0kvl5,0,0,
532,drep1x7fk09chccz499pn5ghg5s4aezzccgdx6m6v0mkpqgpfg9lmjrc,0,2,98061376754.0
532,drep1x7tmujex06lhs6gu3ccgtx829cegfqwycc96j35gpsvd6re7rss,0,0,
532,drep1x8ksrnfvsdf8wfvsx2p7fef46zs2vq96kgvgkpk9ne0qkql6ljc,0,0,189028080995.0
532,drep1x9aslr4pjq7azdh2cyezcwtadazukgqmlepe86x2fkcejg7kzvm,0,0,4211577083642.0
532,drep1xa6mmkku2rea0v6n3u9vxlg9njfc4d4t08t4es7fv3ngwzru0dv,0,0,
532,drep1xa90kae89lneyj6ktjrl3mwyvvkq7pxegtjw5rpy50kvclrsl4f,7,6,1464261875923.0
532,drep1xcqj4qve54sm93fzyc0mukg3mzd5sdeeh0xurg44nwax2jcgnsn,0,0,
532,drep1xd68x49k9cxe23gsw3f4lm74c9swynrcc39dvp4tc9lzg9pn6et,0,0,
532,drep1xe42mm2xetjyqmn69te78a7u6hjlhcnyd82u4ae8228ngz7v0y3,0,0,
532,drep1xek543gacds6sy76tku75hl9mgqmu93wnh4t6nlrmvfn7ehvjxq,0,0,2510589360.0
532,drep1xet3sscmgq2ma7d495h3yxj7uxpmfxq0ja5nspsqaus7k9ugq3t,11,4,8986767835713.0
532,drep1xfzdeu7mutvla824en2mreg08h97gf0m7q2rcsg7nuspy6k0ysx,0,0,54258008978.0
532,drep1xgrak963j393gj7cuzc8kse4f4vhgkda4v826nz6s844w9ea3v7,1,0,
532,drep1xgzlpyy3pvywm5wvhkvyz9cpga5wylme6wdu6l9vn5g6cp38jdj,6,6,33467046004556.0
532,drep1xheuq34xul6cmywjzasnj4afejuzt9v8wllznh96myp5kdr7z06,0,0,7051711318.0
532,drep1xhmp3acuyjxfhj2sdrhg49cxm3s5lhpehu588vz6l5ygx5qlfvk,0,0,
532,drep1xj0feqljqj59pxn5rh8hy2wfc2ye8dsq9wc06nttxatesu0myru,1,0,
532,drep1xlq0929c42jpzuxhy47vfw0n3mla5c8ulzqh0c32rfdrcnxg0pv,0,0,
532,drep1xn95e9ndjxklnzykl025ahdfghkcsn4wa9kyg6g5n0s7cqnu0cv,0,0,
532,drep1xnnxc6gtjyda49syl022lrs6a8ytz7zg6vjfq7v94k7dqt98wu2,0,0,
532,drep1xr2a3995andqj7uhm6f6tew33u4spsk0ge86dpv4jj6ycdl3t6q,1,0,200096357756.0
532,drep1xr9gyduxd6z45wa9v02sumgq5l6mgt2n5d8af2jwt6965gg7y7j,0,0,
532,drep1xs8uj7kl0wdye3xjfzduuhfmt3v9nfkwcxx28mwvhjumsxhrs4s,0,0,5735646.0
532,drep1xt7mz4vps99ruacy5tpk6x620qta6ystxhjtx83tjr3n2mg8skf,0,0,2538164729.0
532,drep1xtm65pe9vhk3lqurvf3jfqm9u0rgnn3jfst828nckdevv6ze8qg,0,0,
532,drep1xtmh7kfj0rg48ec4wvgnvv8d754un5tt7s5h80ansg4pyjemrzv,0,0,
532,drep1xuq02e2eawt0lmtaztzunjzgphdlm8v3tl9eu9p22a2rgaxlayg,0,0,
532,drep1xvdsf99p008ay3k9rsyqsgch6lnkd8n8zf98w44sa82u2hdgu8j,0,0,201415075798.0
532,drep1xvpxg2k32fyl6eu6pr64djlrea72ejsqgf8cz4kw8wg0w56kp2p,0,0,
532,drep1xyw2mnsg6fkr5wpp2et93m7ny2hk0css9cjptguqsnrn2ujk252,0,0,
532,drep1xz3vmptcqz60srhcdxgr5uxrwm948zul8e0g6wewdhm3w3u5cln,0,0,5535654693686.0
532,drep1xz8w7zx64mt6fm9p6zj3f2zlrjq6ka4frdvaedc8fyz966naplh,0,0,
532,drep1xzfar8m5ymrqqcexn7az26wmq6402rf9hyldamfdvqz7ctwp6k0,0,0,
532,drep1y286hnwjkxsrg4220fpd4hzer4j5pnj59mqd0fe55xtmzyra6as,1,2,84698598708.0
532,drep1y4vq2kkar2vp7ds28e9dxus4jm7k9uqlnjc5aen65m5m29jrw5p,0,0,
532,drep1y6369ljqgayg7vwdvumqqq4dnzstxtu6e9dgq62qzdh42rddymy,0,0,73515646197.0
532,drep1y6k58mv2l2dferntqs5z66uvafcgj3dtr63sa68jpcf4sfxwy9c,0,0,
532,drep1y6ztdwasfpde4t544unxyp3avr5pzckrpym78zjdnn98ck43qkl,0,0,25050911224.0
532,drep1y8rwv6u8vs7vt2t67s3mr8jgsndntzv6wd78c73k7yk0kms8vwv,0,0,
532,drep1y95hcl3e6tm69rfv70cp5yzc04w3ffckjaq2y2emwwhwvgsgd6e,0,0,
532,drep1y99u6r8vdexm854trlwt3svysy953tv7e855vs4rxvaqsqehclg,1,1,1457410735622.0
532,drep1ya3et54dvj0zp84yr7hhnq0550t6j5qzl9z7dmzf6fhqvu08cs6,0,0,74071870888.0
532,drep1ya5u4cn3vzv0f9t6r9rtjyqnfhgvjgfy6r3c2r5njg0pkeud4kl,0,1,10227583945.0
532,drep1ya6hzdt4kplm2zfnshschz8vweujcxt3f4azyvaplk6xjyw262e,2,1,30633049508853.0
532,drep1ya7dvl6qt4p6kcgkwmgasfncllqgdwveds98g252xz3w2eykxh0,0,0,73865931886.0
532,drep1yaj3k43yjt26y2hz7d2wm42j6gkvaq5j6z2da2f7n7jpkn854jk,0,0,939421765.0
532,drep1yc7ykkcjuux0n5t789s5nrq4dxtpq5l0zm6lntn4a25xzmlzy02,0,1,42690512661.0
532,drep1ycw4447pr2waw5sdlgews22jch29m86thjf6t64pfd8lj6hx7uf,0,0,
532,drep1ycztm468uyu6qxkwuleu0vtwy7duw5kyweyjs660250skqdsfqt,0,1,31624534870.0
532,drep1ydvwp8x9j8u4flwjqwxf8jdjwp9p4zf2x4rk7vv7fgzk6j2k7c6,10,26,18775144699366.0
532,drep1ydwam2lf0ag30u273kcm9fqrh23vcqgfwrva6fr5wg4akm5unvq,0,0,
532,drep1yeqgjtznp6w6w06aldmymccp9a9vzwsjh0dxljv2d5jqqjfhahy,0,0,250252759586.0
532,drep1yexsztwc72cuhzgcs74slj5szlttg8ft7ywhhyql6pyhutj0uwp,0,0,672277711047.0
532,drep1yhayneta24ym570sjqkuuylmj7yk6fx57uhky39z3urmuxy4npz,0,0,
532,drep1yhxz7v65c7e5ss4uce952lklvjwme780wl6df48mnufh2vpzeq6,0,0,
532,drep1yhyzqrkkzk27pf7l36x6nczmst6x2drjuapvtv4cw6wgu6z76r3,0,0,
532,drep1yj59cuhlrjdkpq2nfaqtet028gqx78xfuqjcp24qh5hwzagqwxj,0,0,
532,drep1yj6vm996cf9kn0sj94p7lyce5yuvxvx2pxqrlecr3rpgvcwsqps,0,0,102008620521.0
532,drep1yk4lqv8va8hyhmxhmmr3vlfsja84y09cw03vllpxcqh7qlxdlh4,0,0,
532,drep1ylvlzxcammfa48f6gqcjnw8ryngx52gn8whxqv0tv55c7f0ndpt,0,0,
532,drep1ymkp9t4k5lnpd5rw2vaup85kchs9qltctp8lv6kgzfqls02q00d,0,0,79881759737.0
532,drep1yn6hlm88yyacdm9lej0n2kp4u9y2m55mnha82ugn46afkspmyfv,0,0,1028333022398.0
532,drep1ypft5p9fdetpr2zy7zww9j3nku6px06cwkstzqh75sk5vn6t4pa,3,0,15417596053076.0
532,drep1yplwds5zxhhehqva36hc64e4fuzctmr4q2esvlvqn4t2kfry0dy,0,0,
532,drep1yqmr09530yuehxdz2wca5setx03ps5tnxxrvzlgwmk3wswugxwh,0,0,21771286601.0
532,drep1yr6sdr4wltp4mdu26vzg6elc5j2uc94hsu67wz9gd5cc6swk74j,0,0,
532,drep1yraz628jqppfq079ha8lsfc0nquj56w2dmew2c5c2z4ec2fw6fk,0,0,
532,drep1yrxn46puje84t6n08nthl54qzav0wku4atnghw65vvgjz7ew9xa,0,0,
532,drep1ysk3lwnnj84aa28qes0rvahwaphjv7z9xfq7kjpkq7fszng2lxs,0,0,
532,drep1ysy0kzhamk2cvfzrql50unfj9jkk2zffxtaae5zmc39cs3uec6j,0,0,217174692463.0
532,drep1yvsn7mpypmtm2x2jzmx4es43zwn332w9u4taewq9z23rs398595,0,0,1980678694.0
532,drep1yw7x8nk5us9j9h2wvpguyk968r2k08vpuvlnflj7tnd56s5d4h0,0,0,
532,drep1yxt7kfc7hgnnx4gw2xqrpgyp55cctjnh6wvlvwt0ck4pvcs3pap,0,0,4175220979.0
532,drep1yxz3x9z8d9pjthvt5xlgdu9dtzj8fy6kuyvudpdchzzx5dtd0aw,0,0,
532,drep1yzzd7prdl628lwac455e0sc5wtw2fldg3f2th6jg7r5c7pvf3mk,17,15,21788716668314.0
532,drep1z227uxkhexhwqnnyvqvatsps7xa3palp59fkpanty64d680jrs8,0,0,
532,drep1z4vr6q5kxpr7kmm667zgnpm7p2yps56zp3mqhjynt7sjyf4p65k,0,0,1077479822115.0
532,drep1z55gvtqtqhavjdyzlmgmh7ntzutdkvdkaq6jc8vc7f2hvg0d0s5,0,0,2118550.0
532,drep1z59e30e6r98kndrna3zjm92tj9l53nkxsdny2ju4ychw79yj47s,0,0,21113133784.0
532,drep1z60tmd5m9l75e68nn5p6639le4uuz9lngcpg0qa8nnrlcttz8nx,0,0,
532,drep1z60zgqvhu4ty75ltkxnrknfethxh3n9vwq5g40xcv8y4vp8s3p2,0,0,5588957652.0
532,drep1z66ggqdtuj6lvat2y7zjfra5mfq77m0qvjt9ak4nrjg5uu0katl,0,0,
532,drep1z67p8w5nt04jjmzu076dnerc2z345m8anvddmu6ne8nfgexmh9g,0,0,
532,drep1z6huyccxp5msyh78rc3grps5s060rhqluajvp83shre2cvd8v8y,0,0,
532,drep1z9k8m0me3c5z87wv9xzcl7dndy96guqnjxpcr40yz4xz54vhpk9,0,1,335320745655.0
532,drep1z9tpm533azucfywk2chnd0zmeudevz80wnkgrcdnv67dgekcytg,0,0,1242734845.0
532,drep1z9vusea8c3ge7fruae8ngqqwxkwlnwat8df9zeqmg06lxku0a5t,0,0,137737473199.0
532,drep1zagwghdf0q2yz0ra70p6zgvmug9zns2yxefygsfn6suq5qvgqq0,0,0,631471602754.0
532,drep1zcmtl63wmq5f7gcja7kau4avjzlu3fnaw8zz9pdtvnmwsrl5xnw,0,0,327734170.0
532,drep1zee2yx8pje839zzlvnqqej4lneyw4u94etq2c8dlygwhg5rnht5,0,0,
532,drep1zek9t7r6kudnp06zhs6k3s0tjklka4ed798hxtvuxnduy299mj6,0,0,
532,drep1zekyxrq5auz5c8gf0p6zehtmfnl7s9q4uqq8m4wkvm4e764u3yw,3,0,13743734205015.0
532,drep1zfc4t0s58ln3mwumm8halypvgd60ud8sxmzgngar58nsgcf0gpp,0,0,20925656832.0
532,drep1zg4prr3kfqsm2dw9kuvkmwrdvhwv9jm5gz62luexraek692g22t,1,0,
532,drep1zg50s9rwt4tlww9ce6ws57sr98v0d3qnjgacls6wnq5tq608zjf,0,0,50612509052.0
532,drep1zgwmq92svp4jzyacchke2zuxm68hajtfnd5rf6y3xj6gwaurrxq,0,0,
532,drep1zjzu5sxlf84w82wzpvyjdva3l6054ktqlyt8qulchmxvjglaljr,0,0,
532,drep1zkkr2paxzhc6prmjehucqakvcanzmaduhepau6a2g8xl6awdz9l,1,0,
532,drep1zl5s6j5p6wyw4ulw6zgsz7w8qjsgvyk5sa9n7f6q2st8sre6wvy,0,1,10850357388331.0
532,drep1zlhwhgyn8g55y49zrerwrphaspr84enrcrwhm0xelvlcvgdcjmd,0,0,
532,drep1zmpfguj0vqdxrc48rn3tp9ses6k093yfgv74redede5fg5hx9tp,0,0,
532,drep1zmymjy8xyzmxvxuz4mptxpam52exdq4chmwuqsesr2se57jz0v0,0,0,18612726939.0
532,drep1zpq3lch4hatmvctpcnma2sl96vjawd76gqq0h3vu28zkvms9xxw,0,0,
532,drep1zprs0z7slm4suzns3zz0u2agqey5tdy08r32s3gtcqtlqye94tw,0,0,
532,drep1zpw2pt6ykazv4tcv7yax556my94hjny2vgcsuyws98ur5828t7c,0,0,
532,drep1zr2q4n666nhqgtagd5msxhkp48fup6sjszr5u49tq4n7jk6v8gf,0,0,
532,drep1zrkdk85n6gsw979jpgdfp8wueszymwjep6x7cvef2z89y2fv5hr,0,0,
532,drep1zst56wvcww63ueftut9r6eldup9jexhfssep4clhtg685swe7z0,0,0,120804767109.0
532,drep1ztnap45v9hyhpxlnpmn6avxv0vvevx7zfhztdprux875vntmd0r,0,0,1167434315.0
532,drep1zurr6v7kduz2zdx7f8m4pua0k7wtd06tjyfnuyxvttppgk7c3gv,0,0,
532,drep1zvffv67vd3lhcw9m8h4tdpncvsvyaezuqlcgpjla6n4fjsvqtxd,0,0,
532,drep1zwexak3ffeyypvsmjyer9pndq3mrdfuvr0c8uq7jd877jk0nhjr,0,0,
532,drep1zwyq9nyhcgvtvhl0q9m82ujnfhat4r8prdn7qncspu4pk0p9ake,0,0,
532,drep1zx9txra2d6569hq36xtr7plpd54kr4etp2ppmclv9kq9zjc4n2k,0,0,
532,drep1zx9u26d8jyulc0klk5jwg7dhku0jm8ntc3s3643kse7ks2na5ud,0,0,316767431540.0
532,drep1zxy6uhnrwzhuvnarn7gfa0fpcysn6vcuxwsle6xxrf2vq3xvf38,1,1,51782806852206.0
532,drep1zyhez9l3r4fyl8plfg83ugqwmgvsuffx0vj2ry5lh5k6j2k0k6q,2,0,35691887654.0
532,drep1zyv6xda3yqfuedw7l40tp6trxk7l2xpfa8wt8nkzw97jkeqzuas,0,0,
532,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,0,1,558062050515.0
532,drep_always_abstain,3516,2881,1522481204703710.0
532,drep_always_no_confidence,147,138,125239782002592.0
533,drep1000002hneyj7jl9y95m0zxdsg6dp9n9y59lvlm7xjqp4qh2jx7h,1,1,153307135476.0
533,drep100gzgh095hxsgarhdvacsz8m98sdwkyhm5924w74au5djs8u5ud,0,0,477445855968.0
533,drep100jz6lkn22jl85gj29vtlwwdrdttmxr8dul6peywguy7waev0hz,1,0,321347991.0
533,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0,
533,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0,
533,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0,
533,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0,
533,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0,370344708286.0
533,drep102ma5zshyyrq9tu88jt9m9uq90jknpy44qz8hx9u6gqkw3edk8h,1,0,
533,drep102welvmfk74dkpcyr65le0q72m9e3fl88crg8947hatpky9pv2g,0,0,
533,drep104534qle8pq34satg3xxr2vp67v9630wc67qfq0ly0vycfrx5l3,0,1,17016939028798.0
533,drep1046w7grta8lthzgu0w9lfnrfmdpjttxm82mm92ckyl0d7uzpmqy,0,0,
533,drep105mh7rrg8a9sr8grxc3y48gsxx9y9f9tk65xmu6yvc44j485h4w,0,0,166366875407.0
533,drep105w7lnhdmmh5wjqzsqgw556yrejvftyvcnm5wtk06jpvvksmrql,0,0,
533,drep106asgfntqf5snyw7glg3tk9a2gh7epcps7kf98j9ma4czh2r0f3,0,0,61824947784.0
533,drep107e480v044a2rjjny8xg6xvjurpgrxkg75f5jnfa35dwswcd7we,0,0,11578467989.0
533,drep109plwh0wqt99jcp8xngrm4rkmyt72vf2ggnweyj939sy6nn76ue,0,0,
533,drep109rd2sz08kvw089d4hw7zy2ygjs575rwh429ntn37fx5v3pwhtl,0,7,3743077494760.0
533,drep109sf5yy88t6lqrgtfw2uejek9z7kqqupzwckexp4e25a6j28a5v,0,0,10653210650781.0
533,drep10clw24kcesljkc29jxvkpmm0a7y75u25qyeapgdcg4yq7h2km24,0,0,
533,drep10cqahpqn3nn675v2frg2cxuxw4rj5uulwtndu7zehx5u7cgrpzy,0,1,28210484.0
533,drep10cqhv3y7tlxnfvcp7szjmnz96uy7p0tafhdxmc4kwrqs2aw3el3,0,0,
533,drep10dcpamd0jtdarav03rxr93n5h2h6ru22aatyjjurdxs97dpdrut,0,0,17508759447.0
533,drep10dr7dgw7nmpdvyapavjl9e8pwpgfgznnecg5fka2jad5ulzyhwl,0,0,
533,drep10elp2y88ukuqnjwn0tmtxqwfx7g24nyl6pv23qeu27qgvc2v6q6,0,0,3480404934.0
533,drep10f04wmpcsnzkglpfwhkhpyavra4zhkcuwl3k7wzk2m9jztv3nqp,0,0,
533,drep10fcecuw3h3na96627x0s9l2guaycss7n8g3pdqg3x39rgj4l209,0,0,5631757622210.0
533,drep10g5e0pdr5zj7m2xuvjlauu6xg77yccv9yzukd0gpwhhkjam27cy,0,0,
533,drep10hlfldxwgp2v0mtu2y45zu8t7yx73epxd6g2yqw6ssquqlh4ex5,0,0,74320552016.0
533,drep10jmgqav2rpgklmsrlnwmrwp5r6gs7je3zqd7q0925ksqc6ng7kl,0,0,
533,drep10mcdmtwl3l9tmdf45u9relvnf56x43tags0kxrmuqvs45qrrc8w,0,0,
533,drep10muydk4urc89lhs2cs0frgrp0jmxp3w8tsr6hx6s3hu8232std7,0,0,
