distr_id,amount,epoch_no,active_until,drep_id,raw,view,has_script,unique_delegators
24926,24377389,549,538.0,11461,binary data,drep16hju38dppe8t2lhfk2sy2kveanaz6h48erlcezsl5r3x5gewn4z,False,1
24927,112519877847,549,567.0,6238,binary data,drep166gcv68vrh3qmgeprvzxkjqnpc5a5nuzu56xa8fauydyvmllfnv,False,9
24928,588167985245,549,568.0,47079,binary data,drep1678t8j9ufhasrflkjx6xlv2k8sy4998v5uu2vcfdh7ha2uran5p,False,22
24929,43264407182,549,560.0,6502,binary data,drep1mpd6c8kgl2dtjdgfc65fac79vlx79lslcx98g4fj9tv96p6sq2k,False,13
24930,32293199115,549,561.0,55922,binary data,drep1mz70uwy4wrcjx7w2d9tt372aluchzuv58s6y790wkafk6vvu57q,False,3
24931,3445644002,549,566.0,63968,binary data,drep1m9p79mk78twr6h80x6kgkzmzrh2kaxm3ancn77vpc6gm2v37pcy,False,1
24932,106718294296551,549,568.0,53942,binary data,drep1m8mnpykcjfyax5mcs42whu3dt347u8aq43x45ucs6dv3ztw0lez,False,70
24933,75685914585,549,566.0,40098,binary data,drep1mf2kn9pew8jvhar7vfrfa6twadz298qsrevhvw5c5gxc2386fkv,False,5
24934,5838301586833,549,568.0,5127,binary data,drep1mf7t5cvfes49w32x5fr5dwtpgpwx9647pqvv2je7qqgssxsjnlq,False,36
24935,466514882580,549,557.0,45753,binary data,drep1m2k6dp66gr83chkff2fr6y76wgta5xx8umstphsrrsw9ylhcfha,False,3
24936,2205088529055,549,565.0,8624,binary data,drep1mvn7l9djdckd533eql2rxx42wr93sdvdzwp3zmz4j8h6ss7vkfl,False,31
24937,24341897922,549,531.0,6641,binary data,drep1mdahm9zyaxyjr8ajmqev6qxmvhyvw2q7kzyhyvs3ny3hxxvvmpd,False,1
24938,322256490318,549,568.0,53871,binary data,drep1m05yd7dq6p4a3n66nyly64r3y26k5flhkq3n3u7078mf70fptkj,False,5
24939,820421123,549,561.0,54985,binary data,drep1ms3y5jhm2aqpnn5qqhset8658nwgs67fsryrn64nhhpgczyc9ch,False,1
24940,136092602362,549,560.0,304,binary data,drep1msc78mfqlnh6pr5q5g5mmpp3se84n9veskmljafwwd0rv0gdxlw,False,7
24941,1081321137,549,543.0,17443,binary data,drep1m3pmntpndvjq3hrqg3q58y3gujsqal85759cl4huc2rx7lqucaf,False,1
24942,1095185337,549,539.0,12219,binary data,drep1mnfgvucchj9za9zp3xafe4ldjzwpfvw0fkexlpz8qzmx2tlt8hf,False,1
24943,27040697470,549,568.0,342,binary data,drep1m56h8sqf90ql45fsr0kwd62u2z3ysfjdwslzrskumd3xv78pujj,False,12
24944,547433460658,549,546.0,151,binary data,drep1m4zmrfswvf0e2xu29f28mm4mn2n289w7zdxlaq5gj095v2cq4qr,False,1
24945,12255748615,549,529.0,174,binary data,drep1m4482zwcxjx8addrtm4489rg38zcj4a2ful9jenxl6u3x2vkn0u,False,1
24946,679485584692,549,568.0,37290,binary data,drep1mk65y07av3pas3jdr4n3pznyuakq2xndkdg2f3p83k36urvsutf,False,9
24947,52061391986428,549,567.0,8,binary data,drep1mkmnzmtlflcadyyy7g6ju3sn9ppcrut5wn73x00mfwmw642g5qy,False,408
24948,12596452145,549,566.0,26742,binary data,drep1mh7c7745xpu8dztd775ggcrxw4usnz9mwytaygnsk4ex2kf30lt,False,4
24949,20009318827389,549,566.0,1985,binary data,drep1m7rzzk4ftvd02w872genpy6kzeyplhdyjeaw9kq3yhmzxtwnfu0,False,48
24950,345351040464,549,548.0,1064,binary data,drep1uz9v5d3vzyp3xwh8y2ceswqxqx4ljecfwd2kwnjysjapzh3avs7,False,1
24951,121491094734,549,564.0,33689,binary data,drep1uragrtj2nxp8gd9ptc0ys4ckp2dlc30yyufwgcstnds6c44ga0u,False,4
24952,42286283419463,549,568.0,139,binary data,drep1uygrv5qxyalmdgu0xdjh8ru6juae6426y6048fugyf97g4srzkn,False,70
24953,1580725344830,549,565.0,63008,binary data,drep1uymm0mtxrqs69fxkvle6um35ladzpaylfk9kn0kwegln2stg2dh,False,1
24954,95200874922,549,561.0,38346,binary data,drep1u96zuv08h9gh88wusenp9xl6yfeep5xedem4yalfh9an2uvmple,False,1
24955,27880184,549,556.0,40062,binary data,drep1ufpkpzapey79ml95d8ut6ry7cnhskxkc52eyq2glma6wgf6jha5,False,2
24956,740959068,549,529.0,149,binary data,drep1udzxju0gt844dzk4s87d9vk79lql9vfd3qhrq9ms9pa2xllt5a0,False,0
24957,7153544123114,549,565.0,10697,binary data,drep1u05yg5ttgkchzpwly339xrc026x27unxjd6vd7dv7umzj2xns0e,False,54
24958,48146573587035,549,566.0,36538,binary data,drep1usknc6r4asjdcm99anyetfkxgcthtgz44cr9cdzgr5ydsf46axf,False,25
24959,478773861309,549,564.0,62,binary data,drep1u3rxedper54sd8jfmkudltyhjh7x4y2c0hvj6e3j7j26xqmslxl,False,23
24960,1290975971,549,565.0,31745,binary data,drep1un8zl3xjwdq660ww0ffdlfvzh6aakqnhgjs08q8wyzyt6k3qm8z,False,1
24961,3743688490,549,546.0,18280,binary data,drep1un3p8ygx8n5sng0p7s8cya7u5gfn8dccgfury89c9nl57k9wj7e,False,6
24962,1405500665540,549,560.0,46863,binary data,drep1u4evym9gtkwj7jyz9auuz45xmsfq65rz4uahvd2w9xa6xxnnl39,False,5
24963,16527718197,549,559.0,51133,binary data,drep1u4e7rm0ldughzkrauaeygmmz6md75vgstwkgjqygecplu6gj9gr,False,3
24964,21021779900,549,567.0,1682,binary data,drep1uk4ltz30qewj9l9xlphsy8yql5h222j9jfr9n60q7jfesscvytt,False,4
24965,3344163973590,549,561.0,20350,binary data,drep1ukanq0sluynnjnumywfp5du3w9qtkgs4q48gpcwvj8nyg9264gf,False,39
24966,8484319643,549,530.0,741,binary data,drep1uc9qz3gg3f50rq576fyxf9kmf3k976qqst0f9cm56gutvguq5m8,False,0
24967,10225709112110,549,557.0,42047,binary data,drep1ueq8wpaf70utefy7gd4e008u5jl4qhf2vjnssh928mmkwhs8z34,False,5
24968,2642492794202,549,560.0,13,binary data,drep1u632p38chcackajaw84rhsx7vpsxz4fcetee2tct8pyrgeftpr7,False,107
24969,1242942407113,549,567.0,1563,binary data,drep1um8gsqvy3fc08nknz77ttwppgvu73x5lmcvqa8vsjxdz5snfcx0,False,12
24970,803762998868,549,563.0,4069,binary data,drep1uuhgxmspg93frzhdz203gyjs6k6x7xcwm73uffvvypp75lkwpy7,False,20
24971,50907759663,549,542.0,16131,binary data,drep1u7c6qsjzcnmzd69vd07guxj82yp8xtyr6ltkfq5u25wgxfu94nl,False,1
24972,812056651678,549,565.0,35597,binary data,drep1aqr3j77yyu92kyjuln30n59tpnp5z3aceaq6d5ljr0jx6ket027,False,37
24973,5676134812,549,560.0,49241,binary data,drep1aqa3m77ck0q2gz3hs5ye4xlkd49e4gj7reql5vars74eg634d0q,False,1
24974,176929637334,549,561.0,38835,binary data,drep1ay9rphuppz30vcc45exhpdunfsvn3xeg433t8cnlujpwzumkzfq,False,1
24975,7889774431,549,545.0,19828,binary data,drep1a9hche6msnp7ne2demc622n3kal040kpgkef3azre36q6mxze4x,False,2
24976,22394577404564,549,568.0,1575,binary data,drep1axxpl3m4xplxes60rv7cn424xgf5mrz6mh4acamjdctcsjjn8tg,False,50
24977,393939251866,549,568.0,1744,binary data,drep1axjcgsgh9pc38sg4gnjgv2scpdzu5fjfkmg6pa5g9e5h7dkqusm,False,12
24978,22457723475,549,568.0,34089,binary data,drep1a8ydjrvsp4m6zhykan6pmvsz4lerxf2ynacwlvyus3rc5c2m46x,False,8
24979,162231051237,549,557.0,45098,binary data,drep1a8aq0ywj00hs39a6ktq27lwf0zlpd0uqu4k9mspjvnkcvehsj0p,False,1
24980,7303274502,549,530.0,4943,binary data,drep1a8a83l3tpdtktg967697qrv5nepv5ch8ts8zzzrz5nxuukfr3y2,False,1
24981,323468299598,549,560.0,209,binary data,drep1afwp2zvqa6v0qhmlfrncm394cyyx7xhd39mh0her89l66s026yc,False,7
24982,501523455307,549,557.0,1116,binary data,drep1af3rzgy0d4m4tx00lv3c5ecjfk0nc8j25qs5x2kszcjn2a3h6l8,False,4
24983,74596245334,549,538.0,11495,binary data,drep1afuyfqpfq633yphc77jf7dpg4lwlgxgsxnu6vxde2u3y7xn25qc,False,1
24984,3452537401810,549,568.0,37414,binary data,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,False,13
24985,122587168426,549,552.0,31638,binary data,drep1avahlrta5xep24cdqv4m6za90uwe80hz8jdm035qwvuvcxf2lhy,False,1
24986,8317545348,549,546.0,22445,binary data,drep1av70aqx0dvwm7htzcqmt8hxplvufe7jduj7ctlx57wxfx9cklaz,False,1
24987,159535361756,549,562.0,43321,binary data,drep1a00ajsum3vvglswt33vthre9h78wphdjvv9rn35j67tq55xx0vx,False,1
24988,336396289493,549,560.0,35664,binary data,drep1a0s6p9wt7hyzuelhesrchq4xn32rzsf09x6rrwkaf40tjma8k7f,False,10
24989,5863124097082,549,567.0,30306,binary data,drep1a0ezt6thcc3ak54xtrvgennuqqwhs94uw58pflf0sygyxlapnwj,False,93
24990,761516384437,549,565.0,128,binary data,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,False,56
24991,448448933356,549,562.0,6643,binary data,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,False,26
24992,213670949685,549,566.0,5613,binary data,drep1a328v5gr8464gpchjy593vmds6thk4ezsx3vmtvapqntw0vky3g,False,18
24993,187582841943,549,551.0,31823,binary data,drep1a3et87k7casvrj60unujpgftsggjds4za03msejpuv69kcwlfkr,False,12
24994,27044326130,549,561.0,55096,binary data,drep1a3mq005ykkduc52htue72r5vq04k9lqfj3x32x5q4mcwut6uaaz,False,1
24995,294112856287,549,561.0,105,binary data,drep1ajmmrps8mkm59yma0r2syv9ne8p0a748gas2588gr2x6q5qrd5e,False,1
24996,477675852,549,527.0,1323,binary data,drep1ah936sns4wq4r2pqkgtu544vrp6euccmr9sn6cpllfv42j9dtpa,False,0
24997,10527008871766,549,539.0,12426,binary data,drep1ac28kyhzynrlq9xw8788x8uutxdfhplvj50m4a3twunm5ymmasz,False,8
24998,200458936082,549,563.0,59471,binary data,drep1a633xmjl0z2du7x8tudkwt5k6e7l8g5sjgfhcc6v0xuuyrp4yf9,False,1
24999,1133514683260,549,552.0,33505,binary data,drep1aa6fx2mnqmjsu6fyvxkpazyqvysn8j8l83whljn0mewxyqchh0w,False,1
25000,1684331,549,529.0,172,binary data,drep1aaa7vvrlzcnvryjxy9cq346fksygppew3ylm999y7u4dyfqek9p,False,0
25001,3476886205489,549,563.0,2146,binary data,drep1a7vhjmrqr6682u0ljxws9tl8gun6sx7laq0qsjqmmurt6nzwctt,False,85
25002,114353627728,549,562.0,57161,binary data,drep1alkaplr0l7lt9fva4zrduvke22m8tsntw380p2ery9w7gpf74km,False,2
25003,1301399106083,549,567.0,3428,binary data,drep17pq0e6f8rx6kgd5sjkatsj24fzkny3ffm54wr885uc2pzftd2ry,False,20
25004,19494457520,549,568.0,62834,binary data,drep17pxh60vrch90fhqnj578064jka7hpuq6axx52g2qygjp7l0cyjd,False,1
25005,8604023320522,549,564.0,28851,binary data,drep17r90fhh5r7vcx2dxsyj06dtfc5jph8l9k7f0zdqf7z002zj2ckn,False,30
25006,216144275,549,543.0,17228,binary data,drep17rwr7x2qqq6tefgscqkrm067a5zpdg0zqefelwd0g2qeqhdspr0,False,1
25007,3174822887543,549,568.0,2876,binary data,drep17rksqsgqx8ej3rtc3x4gjm8a44u6w3qcshfm46yc9tq4zeffuzj,False,25
25008,110507343813,549,564.0,53328,binary data,drep1794apaznpyzr2ru4px52804nc90rtjvhqg6p4gvnnjemve07skk,False,5
25009,99071737376,549,527.0,1871,binary data,drep1784vf2s6ed5q084haqxd32xa9um0hce9804y669t2eytu3uqmfs,False,12
25010,522360670573,549,561.0,27341,binary data,drep17gyat6vsm8g94fxt3pkdnfk4y5ydkdzmzj7h967xjzehqwuchcp,False,1
25011,6183763086,549,568.0,317,binary data,drep17gkfelzk93thqfaselspj2juh5wkgtqqe7xdhf34ap9xv2h7syk,False,0
25012,2287270448172,549,566.0,498,binary data,drep17vw9clp7lnv2qjqtnx68vm6yjfslpgewprqa4kxg7rmkznaryj5,False,136
25013,29340929932,549,567.0,52975,binary data,drep17wr7l5am4ffash9qr9sxy6jpz33n4rtss7jsj7fgfjkjk69wkph,False,5
25014,19113022824,549,568.0,1950,binary data,drep17wflxwksrg9jg8q9xpdlm0jcaenqrgldq06de8ql2xzvzdxskhu,False,12
25015,161295866606,549,561.0,26668,binary data,drep17j6wuzq3k7nxdrd8gxl8ek0rzpzfymfjacy3ntulrtf7j7f7546,False,22
25016,1954080578898,549,563.0,28512,binary data,drep17hhlnktejahetpasuha5k7jp2pd4crxwymwtq4dvu07rw72w49l,False,14
25017,32115389206142,549,566.0,2710,binary data,drep17h6rggykfz37srj63lkuah5rg9ed8tzwmwd2nqywl6u3yqvsasg,False,50
25018,16019482400,549,532.0,7638,binary data,drep17cfxgswae38hzn8ke36vq7ycskqqla7d4rgul08gszce6mtq2hv,False,6
25019,772622747259,549,560.0,20562,binary data,drep17c2cvvx6d2xxwwwea6d9w4g8jnzprnxs3ag8mawf45kvvswfhgj,False,23
25020,1579627786253,549,568.0,10525,binary data,drep17c74kp97u5ggwjsw0xgpxpaz0aqryqf7cdn5q06xj300c4lqzt7,False,18
25021,63714896033,549,558.0,31993,binary data,drep17ej8uzf3h6a742dey5tn5jvllfy5u0ldk59ag3e5frmjqhntgn0,False,3
25022,897040193,549,567.0,20969,binary data,drep17elhnlgrtesye6vteywxytju8daptqz989vh83kcdlawwm6pteq,False,4
25023,118195747837,549,566.0,8125,binary data,drep176sktgzd9ggczd9jtqs9xn2ql5ygddayt3c423ckh6kp7rvdm2x,False,5
25024,214534430418,549,529.0,625,binary data,drep1lzfnx73pg39ehw6da2p6zhj54ttu7xfc7c9n0mrjfgqv6ga4l05,False,17
25025,3410316037775,549,567.0,1841,binary data,drep1lzv2vk9u0l9qahz6zgnmkyv6y5qs8lzaukhstwfrqdf0ywhsfd3,False,35
25026,1097727164667,549,560.0,45485,binary data,drep1lrq3aczsx7rtppgu9wgc2d6xdzpq20zefr8f2u5jnrkkj54c503,False,7
25027,69753280,549,551.0,32624,binary data,drep1lry887awjprgwkqqn0q2xktp4f2z3crjv00tn6ql5prlcaaf2ky,False,1
25028,70789937804878,549,566.0,541,binary data,drep1lrtg6qx8tend00wuxs0eg5mgwxejrcu8s5w6zyk07745xuzqf7a,False,205
25029,125847840326,549,544.0,19156,binary data,drep1l9zr37qc2kgjtm3yp306d7ldtyaqruzv4ulwsrvue6uyqvm3fph,False,1
25030,843029963962,549,566.0,22288,binary data,drep1lx4gzl5xvmdrthnkrtc4zxdadhwsyz6rz6r80me047t0seant4v,False,30
25031,396877873021,549,567.0,1815,binary data,drep1l8ztrwklf9jzwq2n6fjqfhjxhfgj58x9cxd6wvnnvp37z8t3utj,False,11
25032,531010276,549,557.0,29164,binary data,drep1lgpk2c8972sq825dum2ljjtp2f924wt8wcv8sn6z9zu666yhvly,False,1
25033,450293356782,549,549.0,3108,binary data,drep1l27namn7weftgru78t9q9d55rgpkyva8kh0q9s33y44qwysx3uj,False,21
25034,172691341976,549,554.0,37333,binary data,drep1ltgeey3a7d03eu9j6v0dykd6jsa9f8mek2xk6l3jt9fj5rjhjkm,False,2
25035,14477227387,549,561.0,904,binary data,drep1lvph5f02spd6zjn9ncchwntjcsgexkpqdd43k76q8f232e0dcru,False,0
25036,85274431433,549,562.0,1180,binary data,drep1lvs070xte7kfunnmx260lnc8fr66rpu7xzt90fz9s2ee5rympw9,False,33
25037,5748440893492,549,562.0,6771,binary data,drep1lw0n54ypc0pcqeptzwycpp0nk3c3wh62gnss79txgcdjgds4tvl,False,125
25038,1539215969045,549,568.0,3325,binary data,drep1lwcy7r8qjsml2an3njxyaqk6pkmevn6zh6xqc0ntgzvzwds0cgt,False,26
25039,27385638144976,549,560.0,14587,binary data,drep1l0yurnsfze54j5h0k9y8psus48nzc9geqh8sga3k7atngxrvmfl,False,47
25040,1064122500,549,543.0,17507,binary data,drep1l3ddfcxr80uh95f0e6peh60sm9u73amf9r9asupvp7ppypg9gng,False,1
25041,438273312595,549,568.0,388,binary data,drep1lnqegmlf9dlj029jr4nrn0luw2lqw9tmyaz77gzdw3nuqku22q5,False,53
25042,245258795518,549,567.0,13054,binary data,drep1l46t0lcnllnlhya4e2zjvpwvdr07nfd2my3yuaa2azrkj2cw4jl,False,21
25043,2438097651711,549,546.0,21567,binary data,drep1lk2npf0k6fnhjj6nq5l2lyrhfxgn0hkp0cdh0fpwtxf2vm8z5q5,False,1
25044,122463049834966,549,564.0,1937,binary data,drep1lhkqu7uhq9532xr5558q7gh5rl54m4ezav8p5yfkgz27yrx735a,False,333
25045,3162955210,549,563.0,59115,binary data,drep1lea5d2qjxl7myyfl02zhjtnlkjq0ksac8z0mhnaft72d5m20m3d,False,1
25046,9099494330,549,554.0,36548,binary data,drep1lu6pszlldkg9yp5l34squ4jsvazwken9mcv6s2jgvqctvxg228c,False,1
25047,2865207054019,549,565.0,9537,binary data,drep1rxdd99vu338y659qfg8nmpemdyhlsmaudgv4m4zdz7m5vd9p2hm,True,32
25048,898004026137,549,566.0,13682,binary data,drep190xv8v32n43luhu9ag05s5mvcs6079lg4zghzyg3j9vlgsm80cs,True,6
25049,83476873563807,549,568.0,20808,binary data,drep1g2d3y3skgr806wj2ryhhc5ca3akx6vmppde87jq7kgknjmv589e,True,90
25050,848413446888,549,568.0,33738,binary data,drep1tjulmrtfl2lu4x9p86r4dj9xw4tmpzec7v826cukmhzfzf3dk49,True,20
25051,2801500231333,549,557.0,6599,binary data,drep1tu2ttdwdmvyrnhczd9segf5w7jr88qmdwam60szll5hnut06n7t,True,98
25052,54574917180,549,561.0,8093,binary data,drep100jz6lkn22jl85gj29vtlwwdrdttmxr8dul6peywguy7waev0hz,True,23
25053,617446717141,549,564.0,23816,binary data,drep138pkk8tchdc26agwesenxxnt5ua9y9vmka4368ck9qf7k8ptzzq,True,9
25054,3134174218734,549,568.0,40411,binary data,drep1h95f0wrxasn0fwfajwe8jtjfdw5nd880d073wh2llvxk54rvnus,True,340
25055,10707866145,549,564.0,51671,binary data,drep1uv9m8cqxjqxvyc8gjdcxph73kee04vlvw99zna2wasmswxm0ayj,True,1
25056,197622972007,549,559.0,3049,binary data,drep1aw98eaf7xjd0j78gr3jvam7w5ev6q42ehq7rsn8e8rsv57tgr87,True,7
25057,5562156873917307,549,,14,,drep_always_abstain,False,105905
25058,166512900353577,549,,27,,drep_always_no_confidence,False,6916
25059,27362040,550,561.0,45801,binary data,drep1qqjywt0smgx2yvdvvnn6g2cqky0cza5gmyu76qx4gu3aycpj93e,False,3
25060,320085782157,550,566.0,60793,binary data,drep1qpnr7qxyc89xhdjqt35ttscqyw5d33lk4jltq6mapfxjcazj8nj,False,9
25061,80854875686872,550,565.0,377,binary data,drep1qz8frp3eq58v3dcguhv0753yt9gf3g50plrxw8rxu2f2krf2p5d,False,978
25062,152657101250,550,532.0,8122,binary data,drep1qzt2th4c890q6fjxnssg97923gpxjd03uukgv5hj9k3ajzvnstm,False,1
25063,114233111,550,567.0,66598,binary data,drep1q9xvdfpc5evxdp8e9cqhf80spka6xj5qkkwwcmjsdyy5y06c7kz,False,1
25064,2192596917344,550,557.0,20375,binary data,drep1q98g6p9f8jejgngle8e0jhakydu3zddf5u8x5c8hx8gfsvs0788,False,23
25065,358803904933,550,561.0,55399,binary data,drep1qxykkykelgunkphfh4krkwevdk55qky0m8zwe5qnr7gfwum9g8d,False,4
25066,1494033673984,550,558.0,5362,binary data,drep1q8l8jsn35qkpnasrg5zad52xjf34dhmkxcdn6w88y59nzyyhrdt,False,33
25067,3543466591225,550,569.0,2894,binary data,drep1qgswagyfc60x0zhyxdz7df8e95avxmy8kp5jjzr9j7y4sn0xmcy,False,59
25068,8210631816,550,567.0,14677,binary data,drep1qfs3q0p95un4rkehd6h6qzjawjzz5hs7pn5mv8akhx547gt9mad,False,1
25069,365733993643,550,567.0,13663,binary data,drep1q2748kqzkh40m4pwgv4w6zhxkp57xw2g0ljnye5eh2nug6t9vax,False,6
25070,11584718811935,550,566.0,6533,binary data,drep1qsf7h3u4qpupup9a400hd2ca9vqvv8p6fssnv4lpkya27fndkwz,False,43
25071,407703855764,550,560.0,7014,binary data,drep1q39wjtvhutnarh6yqh7qrmu32yqh0ns79r65yn0a2qa327x2rg3,False,1
25072,6939410799,550,550.0,1895,binary data,drep1qjj5qs8aynj9aj5csp7vgk5xpaxykcenk5dnrync444dggyfuqr,False,7
25073,335246573,550,559.0,51211,binary data,drep1qnfuhaps5e6vlz0lqh426vsdwh3tfqc8a0tmndq4wfkqy45phkg,False,4
25074,57837069695,550,560.0,52843,binary data,drep1q4mescwj9nm54jay57hrtat0n7axj4zksgwll04x9sndqhl4pp3,False,2
25075,501346329845,550,566.0,32423,binary data,drep1qknd8jcwqvm5fpx6k82jpnhxcay08h70skh045mp0d5yq62ppeh,False,5
25076,93396265938907,550,568.0,60721,binary data,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,False,2080
25077,1189343980165,550,560.0,889,binary data,drep1qufe0rxxke9a6de2jz62ssr9lh7qdd72ywd0wu0tascqvmhpxel,False,2
25078,132399429225,550,563.0,43895,binary data,drep1quc69pf6vfe3jpuwzx4lrgznetn6a83lcpwxdevcfftf7pndqgm,False,8
25079,524543201162,550,547.0,23675,binary data,drep1pq7emmgkcs9r5wy4jtzwt0uuxm4pjk444vzaz5psgkddxtryfs2,False,10
25080,9434632849,550,557.0,41906,binary data,drep1prc8w322tjej3t5mxuvmz9uxq5lp735z2jtvx5x3wdzeq2d0f3p,False,1
25081,226569029945,550,560.0,13292,binary data,drep1prejlewe89yjue358hhv5pm9fe25vpscgf9xxzkxg8j76cjtk7z,False,5
25082,22572374972,550,546.0,22408,binary data,drep1pyzcy2kv24y79snhzxv4tp4c7nfvwe3mxdxavfgr3hmagnz76xv,False,1
25083,1502376165,550,530.0,5474,binary data,drep1p9fky6thpkr4fmq620txxmws67za4h5p7mqxvsnnsjg2gvxkgyq,False,1
25084,25936935034,550,567.0,50775,binary data,drep1pgwnqnyp2nxfprcns5rg7pnlekc668auqq3lpag9xqywkp590cw,False,1
25085,12063427199,550,566.0,798,binary data,drep1p2kzkkz0mphapp8zww0cu3gv5k6j0znmplmjt7txlf4vqvdh9qh,False,4
25086,17372294372,550,550.0,28093,binary data,drep1p2c2ktk5ejuzgwd9fa90hn9px00tcv34lfj9rusa4keyw6gjj0r,False,1
25087,354919811986,550,563.0,43386,binary data,drep1pda6qaz7szcw6fet97ek8mm3kw3w9k69rfqyw6p847h5s08qlnl,False,2
25088,439822354439,550,560.0,17357,binary data,drep1p3yfyl3hsez09zkz5fj5an5ullhprdxhz3tq26fpfl4p258xyj9,False,34
25089,19634747477,550,565.0,61161,binary data,drep1p3jqydmh3qpkfdvm075q94n0cc0r0ucuzuhh0k49fxkkyjw4stt,False,1
25090,712581229567,550,561.0,21576,binary data,drep1pjlm2g0vr69e0zncnqthltfnny3amtdr344jzee8ehvlw025dhu,False,8
25091,3510600138,550,567.0,66385,binary data,drep1p54098kvm0vhyqf3hnha8q4upj6rcrdqn436j28cy2uey2ad4ve,False,1
25092,42915953218822,550,566.0,15720,binary data,drep1pk0t0dhcs3vv6juetycqn6fhgfr8h670atffmelw22llj7ksvpt,False,50
25093,94428482340,550,560.0,10392,binary data,drep1phxj32fgskmc7jwe76s6uugz86zuzmzfnzl5uk3aekmgwqxltc6,False,18
25094,7564600578453,550,557.0,4895,binary data,drep1phvyckc7tqqlftyxqvp9fjdgczac4swsc7ssj26h785uxhwx0tt,False,168
25095,1950601,550,527.0,1227,binary data,drep1phescp0plhtdvh55jv5yghheddpfx43x3y8d9dw8step5frdqa8,False,0
25096,45170028,550,563.0,41975,binary data,drep1p6urtcpa4sj8saz9x5cjndn98rg2l8ncj8w4hjxez6nnyheqlpm,False,1
25097,8034977631433,550,567.0,179,binary data,drep1pmy58hz70shnprfexg4z6ykfxnavtv5jdemvvl5yktydzml6wlq,False,92
25098,124975938461,550,561.0,12108,binary data,drep1paamjlvwscwkjkncxg6jflvxu03ujf97sw9rzwc49ukdsl25x5n,False,5
25099,104035048,550,539.0,12148,binary data,drep1p7xg2538y450rfw832r4vqcn7lxhk9dndra5rvl644tvw257rw6,False,1
25100,46219864439,550,530.0,2,binary data,drep1plm3zm53xcusez3sx0hx3htz27sdlgux04ulagvngq4zu7cry5f,False,20
25101,49200861523,550,560.0,47085,binary data,drep1zprs0z7slm4suzns3zz0u2agqey5tdy08r32s3gtcqtlqye94tw,False,15
25102,19944554393,550,563.0,59790,binary data,drep1zpw2pt6ykazv4tcv7yax556my94hjny2vgcsuyws98ur5828t7c,False,15
25103,1100401681880,550,567.0,23858,binary data,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,False,36
25104,77262230605,550,553.0,35471,binary data,drep1zyhez9l3r4fyl8plfg83ugqwmgvsuffx0vj2ry5lh5k6j2k0k6q,False,5
25105,1245535129,550,546.0,21966,binary data,drep1z9tpm533azucfywk2chnd0zmeudevz80wnkgrcdnv67dgekcytg,False,1
25106,139690488875,550,557.0,30775,binary data,drep1z9vusea8c3ge7fruae8ngqqwxkwlnwat8df9zeqmg06lxku0a5t,False,0
25107,52830569472,550,551.0,30777,binary data,drep1z9k8m0me3c5z87wv9xzcl7dndy96guqnjxpcr40yz4xz54vhpk9,False,11
25108,46541688737165,550,569.0,9517,binary data,drep1zxy6uhnrwzhuvnarn7gfa0fpcysn6vcuxwsle6xxrf2vq3xvf38,False,91
25109,318782588728,550,530.0,5700,binary data,drep1zx9u26d8jyulc0klk5jwg7dhku0jm8ntc3s3643kse7ks2na5ud,False,2
25110,55274161427,550,568.0,655,binary data,drep1zg50s9rwt4tlww9ce6ws57sr98v0d3qnjgacls6wnq5tq608zjf,False,2
25111,8193611120,550,554.0,37034,binary data,drep1zg4prr3kfqsm2dw9kuvkmwrdvhwv9jm5gz62luexraek692g22t,False,1
25112,16044752637,550,566.0,2207,binary data,drep1zfc4t0s58ln3mwumm8halypvgd60ud8sxmzgngar58nsgcf0gpp,False,0
25113,112095238715,550,557.0,46353,binary data,drep1z227uxkhexhwqnnyvqvatsps7xa3palp59fkpanty64d680jrs8,False,1
25114,39068421289,550,569.0,1879,binary data,drep1ztnap45v9hyhpxlnpmn6avxv0vvevx7zfhztdprux875vntmd0r,False,13
25115,928227610414,550,554.0,36751,binary data,drep1zvffv67vd3lhcw9m8h4tdpncvsvyaezuqlcgpjla6n4fjsvqtxd,False,32
25116,121683192014,550,568.0,15794,binary data,drep1zst56wvcww63ueftut9r6eldup9jexhfssep4clhtg685swe7z0,False,1
25117,21242312248,550,529.0,3943,binary data,drep1z59e30e6r98kndrna3zjm92tj9l53nkxsdny2ju4ychw79yj47s,False,1
25118,2118550,550,527.0,788,binary data,drep1z55gvtqtqhavjdyzlmgmh7ntzutdkvdkaq6jc8vc7f2hvg0d0s5,False,0
25119,971280146454,550,557.0,1846,binary data,drep1z4vr6q5kxpr7kmm667zgnpm7p2yps56zp3mqhjynt7sjyf4p65k,False,24
25120,515097502245,550,554.0,36833,binary data,drep1zkkr2paxzhc6prmjehucqakvcanzmaduhepau6a2g8xl6awdz9l,False,1
25121,329309687,550,546.0,22635,binary data,drep1zcmtl63wmq5f7gcja7kau4avjzlu3fnaw8zz9pdtvnmwsrl5xnw,False,2
